"year","creditorEntity","debtorCountry","series","data"
2014,"701","GEO","DT.INR.DPPG",0
2015,"701","GEO","DT.INR.DPPG",0
2016,"701","GEO","DT.INR.DPPG",1.3999
2017,"701","GEO","DT.INR.DPPG",0
2018,"701","GEO","DT.INR.DPPG",0.0992
2019,"701","GEO","DT.INR.DPPG",0
2020,"701","GEO","DT.INR.DPPG",0
2021,"701","GEO","DT.INR.DPPG",0
2022,"701","GEO","DT.INR.DPPG",0
2023,"701","GEO","DT.INR.DPPG",0
1990,"742","GEO","DT.INR.DPPG",NA
1991,"742","GEO","DT.INR.DPPG",NA
1992,"742","GEO","DT.INR.DPPG",NA
1993,"742","GEO","DT.INR.DPPG",NA
1994,"742","GEO","DT.INR.DPPG",NA
1995,"742","GEO","DT.INR.DPPG",NA
1996,"742","GEO","DT.INR.DPPG",NA
1997,"742","GEO","DT.INR.DPPG",NA
1998,"742","GEO","DT.INR.DPPG",NA
1999,"742","GEO","DT.INR.DPPG",NA
2000,"742","GEO","DT.INR.DPPG",NA
2001,"742","GEO","DT.INR.DPPG",NA
2002,"742","GEO","DT.INR.DPPG",NA
2003,"742","GEO","DT.INR.DPPG",NA
2004,"742","GEO","DT.INR.DPPG",NA
2005,"742","GEO","DT.INR.DPPG",NA
2006,"742","GEO","DT.INR.DPPG",NA
2007,"742","GEO","DT.INR.DPPG",NA
2008,"742","GEO","DT.INR.DPPG",NA
2009,"742","GEO","DT.INR.DPPG",NA
2010,"742","GEO","DT.INR.DPPG",NA
2011,"742","GEO","DT.INR.DPPG",NA
2012,"742","GEO","DT.INR.DPPG",NA
2013,"742","GEO","DT.INR.DPPG",NA
2014,"742","GEO","DT.INR.DPPG",NA
2015,"742","GEO","DT.INR.DPPG",NA
2016,"742","GEO","DT.INR.DPPG",NA
2017,"742","GEO","DT.INR.DPPG",NA
2018,"742","GEO","DT.INR.DPPG",NA
2019,"742","GEO","DT.INR.DPPG",NA
2020,"742","GEO","DT.INR.DPPG",NA
2021,"742","GEO","DT.INR.DPPG",NA
2022,"742","GEO","DT.INR.DPPG",NA
2023,"742","GEO","DT.INR.DPPG",NA
1990,"801","GEO","DT.INR.DPPG",NA
1991,"801","GEO","DT.INR.DPPG",NA
1992,"801","GEO","DT.INR.DPPG",NA
1993,"801","GEO","DT.INR.DPPG",NA
1994,"801","GEO","DT.INR.DPPG",NA
1995,"801","GEO","DT.INR.DPPG",NA
1996,"801","GEO","DT.INR.DPPG",NA
1997,"801","GEO","DT.INR.DPPG",NA
1998,"801","GEO","DT.INR.DPPG",NA
1999,"801","GEO","DT.INR.DPPG",NA
2000,"801","GEO","DT.INR.DPPG",NA
2001,"801","GEO","DT.INR.DPPG",NA
2002,"801","GEO","DT.INR.DPPG",NA
2003,"801","GEO","DT.INR.DPPG",NA
2004,"801","GEO","DT.INR.DPPG",NA
2005,"801","GEO","DT.INR.DPPG",NA
2006,"801","GEO","DT.INR.DPPG",NA
2007,"801","GEO","DT.INR.DPPG",NA
2008,"801","GEO","DT.INR.DPPG",NA
2009,"801","GEO","DT.INR.DPPG",NA
2010,"801","GEO","DT.INR.DPPG",NA
2011,"801","GEO","DT.INR.DPPG",NA
2012,"801","GEO","DT.INR.DPPG",NA
2013,"801","GEO","DT.INR.DPPG",NA
2014,"801","GEO","DT.INR.DPPG",NA
2015,"801","GEO","DT.INR.DPPG",NA
2016,"801","GEO","DT.INR.DPPG",NA
2017,"801","GEO","DT.INR.DPPG",NA
2018,"801","GEO","DT.INR.DPPG",NA
2019,"801","GEO","DT.INR.DPPG",NA
2020,"801","GEO","DT.INR.DPPG",NA
2021,"801","GEO","DT.INR.DPPG",NA
2022,"801","GEO","DT.INR.DPPG",NA
2023,"801","GEO","DT.INR.DPPG",NA
1990,"820","GEO","DT.INR.DPPG",NA
1991,"820","GEO","DT.INR.DPPG",NA
1992,"820","GEO","DT.INR.DPPG",NA
1993,"820","GEO","DT.INR.DPPG",NA
1994,"820","GEO","DT.INR.DPPG",NA
1995,"820","GEO","DT.INR.DPPG",NA
1996,"820","GEO","DT.INR.DPPG",NA
1997,"820","GEO","DT.INR.DPPG",NA
1998,"820","GEO","DT.INR.DPPG",NA
1999,"820","GEO","DT.INR.DPPG",NA
2000,"820","GEO","DT.INR.DPPG",NA
2001,"820","GEO","DT.INR.DPPG",NA
2002,"820","GEO","DT.INR.DPPG",NA
2003,"820","GEO","DT.INR.DPPG",NA
2004,"820","GEO","DT.INR.DPPG",NA
2005,"820","GEO","DT.INR.DPPG",NA
2006,"820","GEO","DT.INR.DPPG",NA
2007,"820","GEO","DT.INR.DPPG",NA
2008,"820","GEO","DT.INR.DPPG",NA
2009,"820","GEO","DT.INR.DPPG",NA
2010,"820","GEO","DT.INR.DPPG",NA
2011,"820","GEO","DT.INR.DPPG",NA
2012,"820","GEO","DT.INR.DPPG",NA
2013,"820","GEO","DT.INR.DPPG",NA
2014,"820","GEO","DT.INR.DPPG",NA
2015,"820","GEO","DT.INR.DPPG",NA
2016,"820","GEO","DT.INR.DPPG",NA
2017,"820","GEO","DT.INR.DPPG",NA
2018,"820","GEO","DT.INR.DPPG",NA
2019,"820","GEO","DT.INR.DPPG",NA
2020,"820","GEO","DT.INR.DPPG",NA
2021,"820","GEO","DT.INR.DPPG",NA
2022,"820","GEO","DT.INR.DPPG",NA
2023,"820","GEO","DT.INR.DPPG",NA
1990,"901","GEO","DT.INR.DPPG",NA
1991,"901","GEO","DT.INR.DPPG",NA
1992,"901","GEO","DT.INR.DPPG",0
1993,"901","GEO","DT.INR.DPPG",0
1994,"901","GEO","DT.INR.DPPG",0
1995,"901","GEO","DT.INR.DPPG",0
1996,"901","GEO","DT.INR.DPPG",0
1997,"901","GEO","DT.INR.DPPG",0
1998,"901","GEO","DT.INR.DPPG",0
1999,"901","GEO","DT.INR.DPPG",0
2000,"901","GEO","DT.INR.DPPG",0
2001,"901","GEO","DT.INR.DPPG",0
2002,"901","GEO","DT.INR.DPPG",0
2003,"901","GEO","DT.INR.DPPG",0
2004,"901","GEO","DT.INR.DPPG",0
2005,"901","GEO","DT.INR.DPPG",0
2006,"901","GEO","DT.INR.DPPG",0
2007,"901","GEO","DT.INR.DPPG",0
2008,"901","GEO","DT.INR.DPPG",0
2009,"901","GEO","DT.INR.DPPG",0.8981
2010,"901","GEO","DT.INR.DPPG",0.9492
2011,"901","GEO","DT.INR.DPPG",0
2012,"901","GEO","DT.INR.DPPG",1.2134
2013,"901","GEO","DT.INR.DPPG",0.8702
2014,"901","GEO","DT.INR.DPPG",0.5
2015,"901","GEO","DT.INR.DPPG",1.2978
2016,"901","GEO","DT.INR.DPPG",1.7437
2017,"901","GEO","DT.INR.DPPG",0.9558
2018,"901","GEO","DT.INR.DPPG",0
2019,"901","GEO","DT.INR.DPPG",1.25
2020,"901","GEO","DT.INR.DPPG",1.246
2021,"901","GEO","DT.INR.DPPG",0.9547
2022,"901","GEO","DT.INR.DPPG",0.98
2023,"901","GEO","DT.INR.DPPG",4.141
1990,"902","GEO","DT.INR.DPPG",NA
1991,"902","GEO","DT.INR.DPPG",NA
1992,"902","GEO","DT.INR.DPPG",NA
1993,"902","GEO","DT.INR.DPPG",NA
1994,"902","GEO","DT.INR.DPPG",NA
1995,"902","GEO","DT.INR.DPPG",NA
1996,"902","GEO","DT.INR.DPPG",NA
1997,"902","GEO","DT.INR.DPPG",NA
1998,"902","GEO","DT.INR.DPPG",NA
1999,"902","GEO","DT.INR.DPPG",NA
2000,"902","GEO","DT.INR.DPPG",NA
2001,"902","GEO","DT.INR.DPPG",NA
2002,"902","GEO","DT.INR.DPPG",NA
2003,"902","GEO","DT.INR.DPPG",NA
2004,"902","GEO","DT.INR.DPPG",NA
2005,"902","GEO","DT.INR.DPPG",NA
2006,"902","GEO","DT.INR.DPPG",NA
2007,"902","GEO","DT.INR.DPPG",NA
2008,"902","GEO","DT.INR.DPPG",NA
2009,"902","GEO","DT.INR.DPPG",NA
2010,"902","GEO","DT.INR.DPPG",NA
2011,"902","GEO","DT.INR.DPPG",NA
2012,"902","GEO","DT.INR.DPPG",NA
2013,"902","GEO","DT.INR.DPPG",NA
2014,"902","GEO","DT.INR.DPPG",NA
2015,"902","GEO","DT.INR.DPPG",NA
2016,"902","GEO","DT.INR.DPPG",NA
2017,"902","GEO","DT.INR.DPPG",NA
2018,"902","GEO","DT.INR.DPPG",NA
2019,"902","GEO","DT.INR.DPPG",NA
2020,"902","GEO","DT.INR.DPPG",NA
2021,"902","GEO","DT.INR.DPPG",NA
2022,"902","GEO","DT.INR.DPPG",NA
2023,"902","GEO","DT.INR.DPPG",NA
1990,"903","GEO","DT.INR.DPPG",NA
1991,"903","GEO","DT.INR.DPPG",NA
1992,"903","GEO","DT.INR.DPPG",NA
1993,"903","GEO","DT.INR.DPPG",NA
1994,"903","GEO","DT.INR.DPPG",NA
1995,"903","GEO","DT.INR.DPPG",NA
1996,"903","GEO","DT.INR.DPPG",NA
1997,"903","GEO","DT.INR.DPPG",NA
1998,"903","GEO","DT.INR.DPPG",NA
1999,"903","GEO","DT.INR.DPPG",NA
2000,"903","GEO","DT.INR.DPPG",NA
2001,"903","GEO","DT.INR.DPPG",NA
2002,"903","GEO","DT.INR.DPPG",NA
2003,"903","GEO","DT.INR.DPPG",NA
2004,"903","GEO","DT.INR.DPPG",NA
2005,"903","GEO","DT.INR.DPPG",NA
2006,"903","GEO","DT.INR.DPPG",NA
2007,"903","GEO","DT.INR.DPPG",NA
2008,"903","GEO","DT.INR.DPPG",NA
2009,"903","GEO","DT.INR.DPPG",NA
2010,"903","GEO","DT.INR.DPPG",NA
2011,"903","GEO","DT.INR.DPPG",NA
2012,"903","GEO","DT.INR.DPPG",NA
2013,"903","GEO","DT.INR.DPPG",NA
2014,"903","GEO","DT.INR.DPPG",NA
2015,"903","GEO","DT.INR.DPPG",NA
2016,"903","GEO","DT.INR.DPPG",NA
2017,"903","GEO","DT.INR.DPPG",NA
2018,"903","GEO","DT.INR.DPPG",NA
2019,"903","GEO","DT.INR.DPPG",NA
2020,"903","GEO","DT.INR.DPPG",NA
2021,"903","GEO","DT.INR.DPPG",NA
2022,"903","GEO","DT.INR.DPPG",NA
2023,"903","GEO","DT.INR.DPPG",NA
1990,"905","GEO","DT.INR.DPPG",NA
1991,"905","GEO","DT.INR.DPPG",NA
1992,"905","GEO","DT.INR.DPPG",0
1993,"905","GEO","DT.INR.DPPG",0
1994,"905","GEO","DT.INR.DPPG",0.75
1995,"905","GEO","DT.INR.DPPG",0.75
1996,"905","GEO","DT.INR.DPPG",0.75
1997,"905","GEO","DT.INR.DPPG",0.75
1998,"905","GEO","DT.INR.DPPG",0.75
1999,"905","GEO","DT.INR.DPPG",0.75
2000,"905","GEO","DT.INR.DPPG",0.75
2001,"905","GEO","DT.INR.DPPG",0.75
2002,"905","GEO","DT.INR.DPPG",0.75
2003,"905","GEO","DT.INR.DPPG",0.75
2004,"905","GEO","DT.INR.DPPG",0.75
2005,"905","GEO","DT.INR.DPPG",0.75
2006,"905","GEO","DT.INR.DPPG",0.75
2007,"905","GEO","DT.INR.DPPG",0.75
2008,"905","GEO","DT.INR.DPPG",0.75
2009,"905","GEO","DT.INR.DPPG",0.75
2010,"905","GEO","DT.INR.DPPG",0.75
2011,"905","GEO","DT.INR.DPPG",0.75
2012,"905","GEO","DT.INR.DPPG",2
2013,"905","GEO","DT.INR.DPPG",2
2014,"905","GEO","DT.INR.DPPG",2.0288
2015,"905","GEO","DT.INR.DPPG",0
2016,"905","GEO","DT.INR.DPPG",0
2017,"905","GEO","DT.INR.DPPG",0
2018,"905","GEO","DT.INR.DPPG",0
2019,"905","GEO","DT.INR.DPPG",0
2020,"905","GEO","DT.INR.DPPG",0
2021,"905","GEO","DT.INR.DPPG",0
2022,"905","GEO","DT.INR.DPPG",0
2023,"905","GEO","DT.INR.DPPG",0
1990,"909","GEO","DT.INR.DPPG",NA
1991,"909","GEO","DT.INR.DPPG",NA
1992,"909","GEO","DT.INR.DPPG",NA
1993,"909","GEO","DT.INR.DPPG",NA
1994,"909","GEO","DT.INR.DPPG",NA
1995,"909","GEO","DT.INR.DPPG",NA
1996,"909","GEO","DT.INR.DPPG",NA
1997,"909","GEO","DT.INR.DPPG",NA
1998,"909","GEO","DT.INR.DPPG",NA
1999,"909","GEO","DT.INR.DPPG",NA
2000,"909","GEO","DT.INR.DPPG",NA
2001,"909","GEO","DT.INR.DPPG",NA
2002,"909","GEO","DT.INR.DPPG",NA
2003,"909","GEO","DT.INR.DPPG",NA
2004,"909","GEO","DT.INR.DPPG",NA
2005,"909","GEO","DT.INR.DPPG",NA
2006,"909","GEO","DT.INR.DPPG",NA
2007,"909","GEO","DT.INR.DPPG",NA
2008,"909","GEO","DT.INR.DPPG",NA
2009,"909","GEO","DT.INR.DPPG",NA
2010,"909","GEO","DT.INR.DPPG",NA
2011,"909","GEO","DT.INR.DPPG",NA
2012,"909","GEO","DT.INR.DPPG",NA
2013,"909","GEO","DT.INR.DPPG",NA
2014,"909","GEO","DT.INR.DPPG",NA
2015,"909","GEO","DT.INR.DPPG",NA
2016,"909","GEO","DT.INR.DPPG",NA
2017,"909","GEO","DT.INR.DPPG",NA
2018,"909","GEO","DT.INR.DPPG",NA
2019,"909","GEO","DT.INR.DPPG",NA
2020,"909","GEO","DT.INR.DPPG",NA
2021,"909","GEO","DT.INR.DPPG",NA
2022,"909","GEO","DT.INR.DPPG",NA
2023,"909","GEO","DT.INR.DPPG",NA
1990,"913","GEO","DT.INR.DPPG",NA
1991,"913","GEO","DT.INR.DPPG",NA
1992,"913","GEO","DT.INR.DPPG",NA
1993,"913","GEO","DT.INR.DPPG",NA
1994,"913","GEO","DT.INR.DPPG",NA
1995,"913","GEO","DT.INR.DPPG",NA
1996,"913","GEO","DT.INR.DPPG",NA
1997,"913","GEO","DT.INR.DPPG",NA
1998,"913","GEO","DT.INR.DPPG",NA
1999,"913","GEO","DT.INR.DPPG",NA
2000,"913","GEO","DT.INR.DPPG",NA
2001,"913","GEO","DT.INR.DPPG",NA
2002,"913","GEO","DT.INR.DPPG",NA
2003,"913","GEO","DT.INR.DPPG",NA
2004,"913","GEO","DT.INR.DPPG",NA
2005,"913","GEO","DT.INR.DPPG",NA
2006,"913","GEO","DT.INR.DPPG",NA
2007,"913","GEO","DT.INR.DPPG",NA
2008,"913","GEO","DT.INR.DPPG",NA
2009,"913","GEO","DT.INR.DPPG",NA
2010,"913","GEO","DT.INR.DPPG",NA
2011,"913","GEO","DT.INR.DPPG",NA
2012,"913","GEO","DT.INR.DPPG",NA
2013,"913","GEO","DT.INR.DPPG",NA
2014,"913","GEO","DT.INR.DPPG",NA
2015,"913","GEO","DT.INR.DPPG",NA
2016,"913","GEO","DT.INR.DPPG",NA
2017,"913","GEO","DT.INR.DPPG",NA
2018,"913","GEO","DT.INR.DPPG",NA
2019,"913","GEO","DT.INR.DPPG",NA
2020,"913","GEO","DT.INR.DPPG",NA
2021,"913","GEO","DT.INR.DPPG",NA
2022,"913","GEO","DT.INR.DPPG",NA
2023,"913","GEO","DT.INR.DPPG",NA
1990,"915","GEO","DT.INR.DPPG",NA
1991,"915","GEO","DT.INR.DPPG",NA
1992,"915","GEO","DT.INR.DPPG",0
1993,"915","GEO","DT.INR.DPPG",0
1994,"915","GEO","DT.INR.DPPG",0
1995,"915","GEO","DT.INR.DPPG",0
1996,"915","GEO","DT.INR.DPPG",0
1997,"915","GEO","DT.INR.DPPG",0
1998,"915","GEO","DT.INR.DPPG",0
1999,"915","GEO","DT.INR.DPPG",0
2000,"915","GEO","DT.INR.DPPG",0
2001,"915","GEO","DT.INR.DPPG",0
2002,"915","GEO","DT.INR.DPPG",0
2003,"915","GEO","DT.INR.DPPG",0
2004,"915","GEO","DT.INR.DPPG",0
2005,"915","GEO","DT.INR.DPPG",0
2006,"915","GEO","DT.INR.DPPG",0
2007,"915","GEO","DT.INR.DPPG",0
2008,"915","GEO","DT.INR.DPPG",1.1331
2009,"915","GEO","DT.INR.DPPG",1.4338
2010,"915","GEO","DT.INR.DPPG",0.9995
2011,"915","GEO","DT.INR.DPPG",1.0313
2012,"915","GEO","DT.INR.DPPG",1.1493
2013,"915","GEO","DT.INR.DPPG",1.4475
2014,"915","GEO","DT.INR.DPPG",1.6734
2015,"915","GEO","DT.INR.DPPG",1.2738
2016,"915","GEO","DT.INR.DPPG",1.5808
2017,"915","GEO","DT.INR.DPPG",1.0061
2018,"915","GEO","DT.INR.DPPG",0.5
2019,"915","GEO","DT.INR.DPPG",0.6957
2020,"915","GEO","DT.INR.DPPG",0.5155
2021,"915","GEO","DT.INR.DPPG",0.5996
2022,"915","GEO","DT.INR.DPPG",0.62
2023,"915","GEO","DT.INR.DPPG",4.6977
1990,"990","GEO","DT.INR.DPPG",NA
1991,"990","GEO","DT.INR.DPPG",NA
1992,"990","GEO","DT.INR.DPPG",0
1993,"990","GEO","DT.INR.DPPG",0
1994,"990","GEO","DT.INR.DPPG",0.75
1995,"990","GEO","DT.INR.DPPG",6.815
1996,"990","GEO","DT.INR.DPPG",6.5949
1997,"990","GEO","DT.INR.DPPG",0
1998,"990","GEO","DT.INR.DPPG",6.67
1999,"990","GEO","DT.INR.DPPG",0
2000,"990","GEO","DT.INR.DPPG",0
2001,"990","GEO","DT.INR.DPPG",0
2002,"990","GEO","DT.INR.DPPG",0
2003,"990","GEO","DT.INR.DPPG",0
2004,"990","GEO","DT.INR.DPPG",0
2005,"990","GEO","DT.INR.DPPG",0
2006,"990","GEO","DT.INR.DPPG",4.5669
2007,"990","GEO","DT.INR.DPPG",0
2008,"990","GEO","DT.INR.DPPG",5.6605
2009,"990","GEO","DT.INR.DPPG",2.4649
2010,"990","GEO","DT.INR.DPPG",1.9645
2011,"990","GEO","DT.INR.DPPG",0
2012,"990","GEO","DT.INR.DPPG",0
2013,"990","GEO","DT.INR.DPPG",0.361
2014,"990","GEO","DT.INR.DPPG",0
2015,"990","GEO","DT.INR.DPPG",3.68
2016,"990","GEO","DT.INR.DPPG",1.2509
2017,"990","GEO","DT.INR.DPPG",0.9999
2018,"990","GEO","DT.INR.DPPG",0.3554
2019,"990","GEO","DT.INR.DPPG",0.01
2020,"990","GEO","DT.INR.DPPG",0.9884
2021,"990","GEO","DT.INR.DPPG",1
2022,"990","GEO","DT.INR.DPPG",1
2023,"990","GEO","DT.INR.DPPG",2.7929
1990,"001","GHA","DT.INR.DPPG",4.8092
1991,"001","GHA","DT.INR.DPPG",0
1992,"001","GHA","DT.INR.DPPG",0
1993,"001","GHA","DT.INR.DPPG",0
1994,"001","GHA","DT.INR.DPPG",0
1995,"001","GHA","DT.INR.DPPG",0
1996,"001","GHA","DT.INR.DPPG",0
1997,"001","GHA","DT.INR.DPPG",0
1998,"001","GHA","DT.INR.DPPG",0
1999,"001","GHA","DT.INR.DPPG",0
2000,"001","GHA","DT.INR.DPPG",1.7135
2001,"001","GHA","DT.INR.DPPG",1.6
2002,"001","GHA","DT.INR.DPPG",1.6
2003,"001","GHA","DT.INR.DPPG",0
2004,"001","GHA","DT.INR.DPPG",0
2005,"001","GHA","DT.INR.DPPG",0
2006,"001","GHA","DT.INR.DPPG",0
2007,"001","GHA","DT.INR.DPPG",0
2008,"001","GHA","DT.INR.DPPG",0
2009,"001","GHA","DT.INR.DPPG",1.0909
2010,"001","GHA","DT.INR.DPPG",0.6148
2011,"001","GHA","DT.INR.DPPG",0
2012,"001","GHA","DT.INR.DPPG",1.0394
2013,"001","GHA","DT.INR.DPPG",2.207
2014,"001","GHA","DT.INR.DPPG",0
2015,"001","GHA","DT.INR.DPPG",1.69
2016,"001","GHA","DT.INR.DPPG",1.5171
2017,"001","GHA","DT.INR.DPPG",0
2018,"001","GHA","DT.INR.DPPG",0.9665
2019,"001","GHA","DT.INR.DPPG",0
2020,"001","GHA","DT.INR.DPPG",2.3665
2021,"001","GHA","DT.INR.DPPG",0
2022,"001","GHA","DT.INR.DPPG",0
2023,"001","GHA","DT.INR.DPPG",0
1990,"002","GHA","DT.INR.DPPG",8.5
1991,"002","GHA","DT.INR.DPPG",10.249
1992,"002","GHA","DT.INR.DPPG",1.1799
1993,"002","GHA","DT.INR.DPPG",0
1994,"002","GHA","DT.INR.DPPG",0
1995,"002","GHA","DT.INR.DPPG",0
1996,"002","GHA","DT.INR.DPPG",0
1997,"002","GHA","DT.INR.DPPG",0
1998,"002","GHA","DT.INR.DPPG",0
1999,"002","GHA","DT.INR.DPPG",0
2000,"002","GHA","DT.INR.DPPG",0
2001,"002","GHA","DT.INR.DPPG",0
2002,"002","GHA","DT.INR.DPPG",0
2003,"002","GHA","DT.INR.DPPG",0
2004,"002","GHA","DT.INR.DPPG",0
2005,"002","GHA","DT.INR.DPPG",0
2006,"002","GHA","DT.INR.DPPG",1.021
2007,"002","GHA","DT.INR.DPPG",1.5227
2008,"002","GHA","DT.INR.DPPG",3.4145
2009,"002","GHA","DT.INR.DPPG",0
2010,"002","GHA","DT.INR.DPPG",0
2011,"002","GHA","DT.INR.DPPG",1.6072
2012,"002","GHA","DT.INR.DPPG",2.5142
2013,"002","GHA","DT.INR.DPPG",0
2014,"002","GHA","DT.INR.DPPG",0
2015,"002","GHA","DT.INR.DPPG",2.1671
2016,"002","GHA","DT.INR.DPPG",0
2017,"002","GHA","DT.INR.DPPG",0
2018,"002","GHA","DT.INR.DPPG",0
2019,"002","GHA","DT.INR.DPPG",0
2020,"002","GHA","DT.INR.DPPG",1.4615
2021,"002","GHA","DT.INR.DPPG",1.4083
2022,"002","GHA","DT.INR.DPPG",1.7916
2023,"002","GHA","DT.INR.DPPG",0
1990,"003","GHA","DT.INR.DPPG",0
1991,"003","GHA","DT.INR.DPPG",0
1992,"003","GHA","DT.INR.DPPG",0
1993,"003","GHA","DT.INR.DPPG",0
1994,"003","GHA","DT.INR.DPPG",0
1995,"003","GHA","DT.INR.DPPG",0
1996,"003","GHA","DT.INR.DPPG",0
1997,"003","GHA","DT.INR.DPPG",0
1998,"003","GHA","DT.INR.DPPG",0
1999,"003","GHA","DT.INR.DPPG",0
2000,"003","GHA","DT.INR.DPPG",0
2001,"003","GHA","DT.INR.DPPG",0
2002,"003","GHA","DT.INR.DPPG",0
2003,"003","GHA","DT.INR.DPPG",0
2004,"003","GHA","DT.INR.DPPG",0
2005,"003","GHA","DT.INR.DPPG",0
2006,"003","GHA","DT.INR.DPPG",0
2007,"003","GHA","DT.INR.DPPG",0
2008,"003","GHA","DT.INR.DPPG",0
2009,"003","GHA","DT.INR.DPPG",0
2010,"003","GHA","DT.INR.DPPG",0
2011,"003","GHA","DT.INR.DPPG",0
2012,"003","GHA","DT.INR.DPPG",0
2013,"003","GHA","DT.INR.DPPG",0
2014,"003","GHA","DT.INR.DPPG",0
2015,"003","GHA","DT.INR.DPPG",0
2016,"003","GHA","DT.INR.DPPG",0
2017,"003","GHA","DT.INR.DPPG",0
2018,"003","GHA","DT.INR.DPPG",0
2019,"003","GHA","DT.INR.DPPG",0
2020,"003","GHA","DT.INR.DPPG",0
2021,"003","GHA","DT.INR.DPPG",0
2022,"003","GHA","DT.INR.DPPG",0
2023,"003","GHA","DT.INR.DPPG",0
1990,"004","GHA","DT.INR.DPPG",7.4618
1991,"004","GHA","DT.INR.DPPG",5.2967
1992,"004","GHA","DT.INR.DPPG",9.1999
1993,"004","GHA","DT.INR.DPPG",0
1994,"004","GHA","DT.INR.DPPG",5.3984
1995,"004","GHA","DT.INR.DPPG",8.2702
1996,"004","GHA","DT.INR.DPPG",0
1997,"004","GHA","DT.INR.DPPG",4.5072
1998,"004","GHA","DT.INR.DPPG",0
1999,"004","GHA","DT.INR.DPPG",0.5
2000,"004","GHA","DT.INR.DPPG",6.2444
2001,"004","GHA","DT.INR.DPPG",2.4291
2002,"004","GHA","DT.INR.DPPG",0
2003,"004","GHA","DT.INR.DPPG",0
2004,"004","GHA","DT.INR.DPPG",0.3723
2005,"004","GHA","DT.INR.DPPG",1
2006,"004","GHA","DT.INR.DPPG",1.3604
2007,"004","GHA","DT.INR.DPPG",1
2008,"004","GHA","DT.INR.DPPG",3.8459
2009,"004","GHA","DT.INR.DPPG",2.4955
2010,"004","GHA","DT.INR.DPPG",1.7839
2011,"004","GHA","DT.INR.DPPG",2.8445
2012,"004","GHA","DT.INR.DPPG",2.688
2013,"004","GHA","DT.INR.DPPG",1.6299
2014,"004","GHA","DT.INR.DPPG",0
2015,"004","GHA","DT.INR.DPPG",5.27
2016,"004","GHA","DT.INR.DPPG",4.6312
2017,"004","GHA","DT.INR.DPPG",0
2018,"004","GHA","DT.INR.DPPG",0
2019,"004","GHA","DT.INR.DPPG",0
2020,"004","GHA","DT.INR.DPPG",0
2021,"004","GHA","DT.INR.DPPG",0
2022,"004","GHA","DT.INR.DPPG",0
2023,"004","GHA","DT.INR.DPPG",0
1990,"005","GHA","DT.INR.DPPG",2.3682
1991,"005","GHA","DT.INR.DPPG",7.2499
1992,"005","GHA","DT.INR.DPPG",1.0573
1993,"005","GHA","DT.INR.DPPG",2.9999
1994,"005","GHA","DT.INR.DPPG",3.2894
1995,"005","GHA","DT.INR.DPPG",0.5979
1996,"005","GHA","DT.INR.DPPG",0.3401
1997,"005","GHA","DT.INR.DPPG",2.7002
1998,"005","GHA","DT.INR.DPPG",0
1999,"005","GHA","DT.INR.DPPG",0.7499
2000,"005","GHA","DT.INR.DPPG",5.0638
2001,"005","GHA","DT.INR.DPPG",0
2002,"005","GHA","DT.INR.DPPG",0.75
2003,"005","GHA","DT.INR.DPPG",0.75
2004,"005","GHA","DT.INR.DPPG",0.7499
2005,"005","GHA","DT.INR.DPPG",0.7499
2006,"005","GHA","DT.INR.DPPG",0.75
2007,"005","GHA","DT.INR.DPPG",0.7499
2008,"005","GHA","DT.INR.DPPG",3.553
2009,"005","GHA","DT.INR.DPPG",0.7499
2010,"005","GHA","DT.INR.DPPG",1.1839
2011,"005","GHA","DT.INR.DPPG",1.2301
2012,"005","GHA","DT.INR.DPPG",0.75
2013,"005","GHA","DT.INR.DPPG",2.0899
2014,"005","GHA","DT.INR.DPPG",0.75
2015,"005","GHA","DT.INR.DPPG",0.7499
2016,"005","GHA","DT.INR.DPPG",0.75
2017,"005","GHA","DT.INR.DPPG",0
2018,"005","GHA","DT.INR.DPPG",4.0014
2019,"005","GHA","DT.INR.DPPG",5.0255
2020,"005","GHA","DT.INR.DPPG",5.4304
2021,"005","GHA","DT.INR.DPPG",1.7261
2022,"005","GHA","DT.INR.DPPG",0.7499
2023,"005","GHA","DT.INR.DPPG",0.7499
1990,"006","GHA","DT.INR.DPPG",0
1991,"006","GHA","DT.INR.DPPG",0
1992,"006","GHA","DT.INR.DPPG",0
1993,"006","GHA","DT.INR.DPPG",0
1994,"006","GHA","DT.INR.DPPG",0
1995,"006","GHA","DT.INR.DPPG",4
1996,"006","GHA","DT.INR.DPPG",0
1997,"006","GHA","DT.INR.DPPG",0
1998,"006","GHA","DT.INR.DPPG",0
1999,"006","GHA","DT.INR.DPPG",0
2000,"006","GHA","DT.INR.DPPG",0
2001,"006","GHA","DT.INR.DPPG",0
2002,"006","GHA","DT.INR.DPPG",0
2003,"006","GHA","DT.INR.DPPG",0
2004,"006","GHA","DT.INR.DPPG",0.1
2005,"006","GHA","DT.INR.DPPG",0
2006,"006","GHA","DT.INR.DPPG",0
2007,"006","GHA","DT.INR.DPPG",0
2008,"006","GHA","DT.INR.DPPG",0
2009,"006","GHA","DT.INR.DPPG",0
2010,"006","GHA","DT.INR.DPPG",0
2011,"006","GHA","DT.INR.DPPG",0
2012,"006","GHA","DT.INR.DPPG",0
2013,"006","GHA","DT.INR.DPPG",0
2014,"006","GHA","DT.INR.DPPG",0
2015,"006","GHA","DT.INR.DPPG",0
