"year","creditorEntity","debtorCountry","series","data"
2002,"933","BFA","DT.INR.DPPG",NA
2003,"933","BFA","DT.INR.DPPG",NA
2004,"933","BFA","DT.INR.DPPG",NA
2005,"933","BFA","DT.INR.DPPG",NA
2006,"933","BFA","DT.INR.DPPG",NA
2007,"933","BFA","DT.INR.DPPG",NA
2008,"933","BFA","DT.INR.DPPG",NA
2009,"933","BFA","DT.INR.DPPG",NA
2010,"933","BFA","DT.INR.DPPG",NA
2011,"933","BFA","DT.INR.DPPG",NA
2012,"933","BFA","DT.INR.DPPG",NA
2013,"933","BFA","DT.INR.DPPG",NA
2014,"933","BFA","DT.INR.DPPG",NA
2015,"933","BFA","DT.INR.DPPG",NA
2016,"933","BFA","DT.INR.DPPG",NA
2017,"933","BFA","DT.INR.DPPG",NA
2018,"933","BFA","DT.INR.DPPG",NA
2019,"933","BFA","DT.INR.DPPG",NA
2020,"933","BFA","DT.INR.DPPG",NA
2021,"933","BFA","DT.INR.DPPG",NA
2022,"933","BFA","DT.INR.DPPG",NA
2023,"933","BFA","DT.INR.DPPG",NA
1990,"940","BFA","DT.INR.DPPG",NA
1991,"940","BFA","DT.INR.DPPG",NA
1992,"940","BFA","DT.INR.DPPG",NA
1993,"940","BFA","DT.INR.DPPG",NA
1994,"940","BFA","DT.INR.DPPG",NA
1995,"940","BFA","DT.INR.DPPG",NA
1996,"940","BFA","DT.INR.DPPG",NA
1997,"940","BFA","DT.INR.DPPG",NA
1998,"940","BFA","DT.INR.DPPG",NA
1999,"940","BFA","DT.INR.DPPG",NA
2000,"940","BFA","DT.INR.DPPG",NA
2001,"940","BFA","DT.INR.DPPG",NA
2002,"940","BFA","DT.INR.DPPG",NA
2003,"940","BFA","DT.INR.DPPG",NA
2004,"940","BFA","DT.INR.DPPG",NA
2005,"940","BFA","DT.INR.DPPG",NA
2006,"940","BFA","DT.INR.DPPG",NA
2007,"940","BFA","DT.INR.DPPG",NA
2008,"940","BFA","DT.INR.DPPG",NA
2009,"940","BFA","DT.INR.DPPG",NA
2010,"940","BFA","DT.INR.DPPG",NA
2011,"940","BFA","DT.INR.DPPG",NA
2012,"940","BFA","DT.INR.DPPG",NA
2013,"940","BFA","DT.INR.DPPG",NA
2014,"940","BFA","DT.INR.DPPG",NA
2015,"940","BFA","DT.INR.DPPG",NA
2016,"940","BFA","DT.INR.DPPG",NA
2017,"940","BFA","DT.INR.DPPG",NA
2018,"940","BFA","DT.INR.DPPG",NA
2019,"940","BFA","DT.INR.DPPG",NA
2020,"940","BFA","DT.INR.DPPG",NA
2021,"940","BFA","DT.INR.DPPG",NA
2022,"940","BFA","DT.INR.DPPG",NA
2023,"940","BFA","DT.INR.DPPG",NA
1990,"942","BFA","DT.INR.DPPG",NA
1991,"942","BFA","DT.INR.DPPG",NA
1992,"942","BFA","DT.INR.DPPG",NA
1993,"942","BFA","DT.INR.DPPG",NA
1994,"942","BFA","DT.INR.DPPG",NA
1995,"942","BFA","DT.INR.DPPG",NA
1996,"942","BFA","DT.INR.DPPG",NA
1997,"942","BFA","DT.INR.DPPG",NA
1998,"942","BFA","DT.INR.DPPG",NA
1999,"942","BFA","DT.INR.DPPG",NA
2000,"942","BFA","DT.INR.DPPG",NA
2001,"942","BFA","DT.INR.DPPG",NA
2002,"942","BFA","DT.INR.DPPG",NA
2003,"942","BFA","DT.INR.DPPG",NA
2004,"942","BFA","DT.INR.DPPG",NA
2005,"942","BFA","DT.INR.DPPG",NA
2006,"942","BFA","DT.INR.DPPG",NA
2007,"942","BFA","DT.INR.DPPG",NA
2008,"942","BFA","DT.INR.DPPG",NA
2009,"942","BFA","DT.INR.DPPG",NA
2010,"942","BFA","DT.INR.DPPG",NA
2011,"942","BFA","DT.INR.DPPG",NA
2012,"942","BFA","DT.INR.DPPG",NA
2013,"942","BFA","DT.INR.DPPG",NA
2014,"942","BFA","DT.INR.DPPG",NA
2015,"942","BFA","DT.INR.DPPG",NA
2016,"942","BFA","DT.INR.DPPG",NA
2017,"942","BFA","DT.INR.DPPG",NA
2018,"942","BFA","DT.INR.DPPG",NA
2019,"942","BFA","DT.INR.DPPG",NA
2020,"942","BFA","DT.INR.DPPG",NA
2021,"942","BFA","DT.INR.DPPG",NA
2022,"942","BFA","DT.INR.DPPG",NA
2023,"942","BFA","DT.INR.DPPG",NA
1990,"950","BFA","DT.INR.DPPG",0
1991,"950","BFA","DT.INR.DPPG",0
1992,"950","BFA","DT.INR.DPPG",0
1993,"950","BFA","DT.INR.DPPG",0
1994,"950","BFA","DT.INR.DPPG",0
1995,"950","BFA","DT.INR.DPPG",0
1996,"950","BFA","DT.INR.DPPG",0
1997,"950","BFA","DT.INR.DPPG",0
1998,"950","BFA","DT.INR.DPPG",0
1999,"950","BFA","DT.INR.DPPG",0
2000,"950","BFA","DT.INR.DPPG",0
2001,"950","BFA","DT.INR.DPPG",0
2002,"950","BFA","DT.INR.DPPG",0
2003,"950","BFA","DT.INR.DPPG",0
2004,"950","BFA","DT.INR.DPPG",0
2005,"950","BFA","DT.INR.DPPG",0.7499
2006,"950","BFA","DT.INR.DPPG",0
2007,"950","BFA","DT.INR.DPPG",0
2008,"950","BFA","DT.INR.DPPG",0
2009,"950","BFA","DT.INR.DPPG",0
2010,"950","BFA","DT.INR.DPPG",0
2011,"950","BFA","DT.INR.DPPG",0
2012,"950","BFA","DT.INR.DPPG",0
2013,"950","BFA","DT.INR.DPPG",0
2014,"950","BFA","DT.INR.DPPG",0
2015,"950","BFA","DT.INR.DPPG",0
2016,"950","BFA","DT.INR.DPPG",0
2017,"950","BFA","DT.INR.DPPG",0
2018,"950","BFA","DT.INR.DPPG",0
2019,"950","BFA","DT.INR.DPPG",0
2020,"950","BFA","DT.INR.DPPG",0
2021,"950","BFA","DT.INR.DPPG",0
2022,"950","BFA","DT.INR.DPPG",0
2023,"950","BFA","DT.INR.DPPG",0
1990,"958","BFA","DT.INR.DPPG",NA
1991,"958","BFA","DT.INR.DPPG",NA
1992,"958","BFA","DT.INR.DPPG",NA
1993,"958","BFA","DT.INR.DPPG",NA
1994,"958","BFA","DT.INR.DPPG",NA
1995,"958","BFA","DT.INR.DPPG",NA
1996,"958","BFA","DT.INR.DPPG",NA
1997,"958","BFA","DT.INR.DPPG",NA
1998,"958","BFA","DT.INR.DPPG",NA
1999,"958","BFA","DT.INR.DPPG",NA
2000,"958","BFA","DT.INR.DPPG",NA
2001,"958","BFA","DT.INR.DPPG",NA
2002,"958","BFA","DT.INR.DPPG",NA
2003,"958","BFA","DT.INR.DPPG",NA
2004,"958","BFA","DT.INR.DPPG",NA
2005,"958","BFA","DT.INR.DPPG",NA
2006,"958","BFA","DT.INR.DPPG",NA
2007,"958","BFA","DT.INR.DPPG",NA
2008,"958","BFA","DT.INR.DPPG",NA
2009,"958","BFA","DT.INR.DPPG",NA
2010,"958","BFA","DT.INR.DPPG",NA
2011,"958","BFA","DT.INR.DPPG",NA
2012,"958","BFA","DT.INR.DPPG",NA
2013,"958","BFA","DT.INR.DPPG",NA
2014,"958","BFA","DT.INR.DPPG",NA
2015,"958","BFA","DT.INR.DPPG",NA
2016,"958","BFA","DT.INR.DPPG",NA
2017,"958","BFA","DT.INR.DPPG",NA
2018,"958","BFA","DT.INR.DPPG",NA
2019,"958","BFA","DT.INR.DPPG",NA
2020,"958","BFA","DT.INR.DPPG",NA
2021,"958","BFA","DT.INR.DPPG",NA
2022,"958","BFA","DT.INR.DPPG",NA
2023,"958","BFA","DT.INR.DPPG",NA
1990,"959","BFA","DT.INR.DPPG",NA
1991,"959","BFA","DT.INR.DPPG",NA
1992,"959","BFA","DT.INR.DPPG",NA
1993,"959","BFA","DT.INR.DPPG",NA
1994,"959","BFA","DT.INR.DPPG",NA
1995,"959","BFA","DT.INR.DPPG",NA
1996,"959","BFA","DT.INR.DPPG",NA
1997,"959","BFA","DT.INR.DPPG",NA
1998,"959","BFA","DT.INR.DPPG",NA
1999,"959","BFA","DT.INR.DPPG",NA
2000,"959","BFA","DT.INR.DPPG",NA
2001,"959","BFA","DT.INR.DPPG",NA
2002,"959","BFA","DT.INR.DPPG",NA
2003,"959","BFA","DT.INR.DPPG",NA
2004,"959","BFA","DT.INR.DPPG",NA
2005,"959","BFA","DT.INR.DPPG",NA
2006,"959","BFA","DT.INR.DPPG",NA
2007,"959","BFA","DT.INR.DPPG",NA
2008,"959","BFA","DT.INR.DPPG",NA
2009,"959","BFA","DT.INR.DPPG",NA
2010,"959","BFA","DT.INR.DPPG",NA
2011,"959","BFA","DT.INR.DPPG",NA
2012,"959","BFA","DT.INR.DPPG",NA
2013,"959","BFA","DT.INR.DPPG",NA
2014,"959","BFA","DT.INR.DPPG",NA
2015,"959","BFA","DT.INR.DPPG",NA
2016,"959","BFA","DT.INR.DPPG",NA
2017,"959","BFA","DT.INR.DPPG",NA
2018,"959","BFA","DT.INR.DPPG",NA
2019,"959","BFA","DT.INR.DPPG",NA
2020,"959","BFA","DT.INR.DPPG",NA
2021,"959","BFA","DT.INR.DPPG",NA
2022,"959","BFA","DT.INR.DPPG",NA
2023,"959","BFA","DT.INR.DPPG",NA
1990,"960","BFA","DT.INR.DPPG",NA
1991,"960","BFA","DT.INR.DPPG",NA
1992,"960","BFA","DT.INR.DPPG",NA
1993,"960","BFA","DT.INR.DPPG",NA
1994,"960","BFA","DT.INR.DPPG",NA
1995,"960","BFA","DT.INR.DPPG",NA
1996,"960","BFA","DT.INR.DPPG",NA
1997,"960","BFA","DT.INR.DPPG",NA
1998,"960","BFA","DT.INR.DPPG",NA
1999,"960","BFA","DT.INR.DPPG",NA
2000,"960","BFA","DT.INR.DPPG",NA
2001,"960","BFA","DT.INR.DPPG",NA
2002,"960","BFA","DT.INR.DPPG",NA
2003,"960","BFA","DT.INR.DPPG",NA
2004,"960","BFA","DT.INR.DPPG",NA
2005,"960","BFA","DT.INR.DPPG",NA
2006,"960","BFA","DT.INR.DPPG",NA
2007,"960","BFA","DT.INR.DPPG",NA
2008,"960","BFA","DT.INR.DPPG",NA
2009,"960","BFA","DT.INR.DPPG",NA
2010,"960","BFA","DT.INR.DPPG",NA
2011,"960","BFA","DT.INR.DPPG",NA
2012,"960","BFA","DT.INR.DPPG",NA
2013,"960","BFA","DT.INR.DPPG",NA
2014,"960","BFA","DT.INR.DPPG",NA
2015,"960","BFA","DT.INR.DPPG",NA
2016,"960","BFA","DT.INR.DPPG",NA
2017,"960","BFA","DT.INR.DPPG",NA
2018,"960","BFA","DT.INR.DPPG",NA
2019,"960","BFA","DT.INR.DPPG",NA
2020,"960","BFA","DT.INR.DPPG",NA
2021,"960","BFA","DT.INR.DPPG",NA
2022,"960","BFA","DT.INR.DPPG",NA
2023,"960","BFA","DT.INR.DPPG",NA
1990,"961","BFA","DT.INR.DPPG",NA
1991,"961","BFA","DT.INR.DPPG",NA
1992,"961","BFA","DT.INR.DPPG",NA
1993,"961","BFA","DT.INR.DPPG",NA
1994,"961","BFA","DT.INR.DPPG",NA
1995,"961","BFA","DT.INR.DPPG",NA
1996,"961","BFA","DT.INR.DPPG",NA
1997,"961","BFA","DT.INR.DPPG",NA
1998,"961","BFA","DT.INR.DPPG",NA
1999,"961","BFA","DT.INR.DPPG",NA
2000,"961","BFA","DT.INR.DPPG",NA
2001,"961","BFA","DT.INR.DPPG",NA
2002,"961","BFA","DT.INR.DPPG",NA
2003,"961","BFA","DT.INR.DPPG",NA
2004,"961","BFA","DT.INR.DPPG",NA
2005,"961","BFA","DT.INR.DPPG",NA
2006,"961","BFA","DT.INR.DPPG",NA
2007,"961","BFA","DT.INR.DPPG",NA
2008,"961","BFA","DT.INR.DPPG",NA
2009,"961","BFA","DT.INR.DPPG",NA
2010,"961","BFA","DT.INR.DPPG",NA
2011,"961","BFA","DT.INR.DPPG",NA
2012,"961","BFA","DT.INR.DPPG",NA
2013,"961","BFA","DT.INR.DPPG",NA
2014,"961","BFA","DT.INR.DPPG",NA
2015,"961","BFA","DT.INR.DPPG",NA
2016,"961","BFA","DT.INR.DPPG",NA
2017,"961","BFA","DT.INR.DPPG",NA
2018,"961","BFA","DT.INR.DPPG",NA
2019,"961","BFA","DT.INR.DPPG",NA
2020,"961","BFA","DT.INR.DPPG",NA
2021,"961","BFA","DT.INR.DPPG",NA
2022,"961","BFA","DT.INR.DPPG",NA
2023,"961","BFA","DT.INR.DPPG",NA
1990,"963","BFA","DT.INR.DPPG",NA
1991,"963","BFA","DT.INR.DPPG",NA
1992,"963","BFA","DT.INR.DPPG",NA
1993,"963","BFA","DT.INR.DPPG",NA
1994,"963","BFA","DT.INR.DPPG",NA
1995,"963","BFA","DT.INR.DPPG",NA
1996,"963","BFA","DT.INR.DPPG",NA
1997,"963","BFA","DT.INR.DPPG",NA
1998,"963","BFA","DT.INR.DPPG",NA
1999,"963","BFA","DT.INR.DPPG",NA
2000,"963","BFA","DT.INR.DPPG",NA
2001,"963","BFA","DT.INR.DPPG",NA
2002,"963","BFA","DT.INR.DPPG",NA
2003,"963","BFA","DT.INR.DPPG",NA
2004,"963","BFA","DT.INR.DPPG",NA
2005,"963","BFA","DT.INR.DPPG",NA
2006,"963","BFA","DT.INR.DPPG",NA
2007,"963","BFA","DT.INR.DPPG",NA
2008,"963","BFA","DT.INR.DPPG",NA
2009,"963","BFA","DT.INR.DPPG",NA
2010,"963","BFA","DT.INR.DPPG",NA
2011,"963","BFA","DT.INR.DPPG",NA
2012,"963","BFA","DT.INR.DPPG",NA
2013,"963","BFA","DT.INR.DPPG",NA
2014,"963","BFA","DT.INR.DPPG",NA
2015,"963","BFA","DT.INR.DPPG",NA
2016,"963","BFA","DT.INR.DPPG",NA
2017,"963","BFA","DT.INR.DPPG",NA
2018,"963","BFA","DT.INR.DPPG",NA
2019,"963","BFA","DT.INR.DPPG",NA
2020,"963","BFA","DT.INR.DPPG",NA
2021,"963","BFA","DT.INR.DPPG",NA
2022,"963","BFA","DT.INR.DPPG",NA
2023,"963","BFA","DT.INR.DPPG",NA
1990,"964","BFA","DT.INR.DPPG",NA
1991,"964","BFA","DT.INR.DPPG",NA
1992,"964","BFA","DT.INR.DPPG",NA
1993,"964","BFA","DT.INR.DPPG",NA
1994,"964","BFA","DT.INR.DPPG",NA
1995,"964","BFA","DT.INR.DPPG",NA
1996,"964","BFA","DT.INR.DPPG",NA
1997,"964","BFA","DT.INR.DPPG",NA
1998,"964","BFA","DT.INR.DPPG",NA
1999,"964","BFA","DT.INR.DPPG",NA
2000,"964","BFA","DT.INR.DPPG",NA
2001,"964","BFA","DT.INR.DPPG",NA
2002,"964","BFA","DT.INR.DPPG",NA
2003,"964","BFA","DT.INR.DPPG",NA
2004,"964","BFA","DT.INR.DPPG",NA
2005,"964","BFA","DT.INR.DPPG",NA
2006,"964","BFA","DT.INR.DPPG",NA
2007,"964","BFA","DT.INR.DPPG",NA
2008,"964","BFA","DT.INR.DPPG",NA
2009,"964","BFA","DT.INR.DPPG",NA
2010,"964","BFA","DT.INR.DPPG",NA
2011,"964","BFA","DT.INR.DPPG",NA
2012,"964","BFA","DT.INR.DPPG",NA
2013,"964","BFA","DT.INR.DPPG",NA
2014,"964","BFA","DT.INR.DPPG",NA
2015,"964","BFA","DT.INR.DPPG",NA
2016,"964","BFA","DT.INR.DPPG",NA
2017,"964","BFA","DT.INR.DPPG",NA
2018,"964","BFA","DT.INR.DPPG",NA
2019,"964","BFA","DT.INR.DPPG",NA
2020,"964","BFA","DT.INR.DPPG",NA
2021,"964","BFA","DT.INR.DPPG",NA
2022,"964","BFA","DT.INR.DPPG",NA
2023,"964","BFA","DT.INR.DPPG",NA
1990,"966","BFA","DT.INR.DPPG",NA
1991,"966","BFA","DT.INR.DPPG",NA
1992,"966","BFA","DT.INR.DPPG",NA
1993,"966","BFA","DT.INR.DPPG",NA
1994,"966","BFA","DT.INR.DPPG",NA
1995,"966","BFA","DT.INR.DPPG",NA
1996,"966","BFA","DT.INR.DPPG",NA
1997,"966","BFA","DT.INR.DPPG",NA
1998,"966","BFA","DT.INR.DPPG",NA
1999,"966","BFA","DT.INR.DPPG",NA
2000,"966","BFA","DT.INR.DPPG",NA
2001,"966","BFA","DT.INR.DPPG",NA
2002,"966","BFA","DT.INR.DPPG",NA
2003,"966","BFA","DT.INR.DPPG",NA
2004,"966","BFA","DT.INR.DPPG",NA
2005,"966","BFA","DT.INR.DPPG",NA
2006,"966","BFA","DT.INR.DPPG",NA
2007,"966","BFA","DT.INR.DPPG",NA
2008,"966","BFA","DT.INR.DPPG",NA
2009,"966","BFA","DT.INR.DPPG",NA
2010,"966","BFA","DT.INR.DPPG",NA
2011,"966","BFA","DT.INR.DPPG",NA
2012,"966","BFA","DT.INR.DPPG",NA
2013,"966","BFA","DT.INR.DPPG",NA
2014,"966","BFA","DT.INR.DPPG",NA
2015,"966","BFA","DT.INR.DPPG",NA
2016,"966","BFA","DT.INR.DPPG",NA
2017,"966","BFA","DT.INR.DPPG",NA
2018,"966","BFA","DT.INR.DPPG",NA
2019,"966","BFA","DT.INR.DPPG",NA
2020,"966","BFA","DT.INR.DPPG",NA
2021,"966","BFA","DT.INR.DPPG",NA
2022,"966","BFA","DT.INR.DPPG",NA
2023,"966","BFA","DT.INR.DPPG",NA
1990,"967","BFA","DT.INR.DPPG",NA
1991,"967","BFA","DT.INR.DPPG",NA
1992,"967","BFA","DT.INR.DPPG",NA
1993,"967","BFA","DT.INR.DPPG",NA
1994,"967","BFA","DT.INR.DPPG",NA
1995,"967","BFA","DT.INR.DPPG",NA
1996,"967","BFA","DT.INR.DPPG",NA
1997,"967","BFA","DT.INR.DPPG",NA
1998,"967","BFA","DT.INR.DPPG",NA
1999,"967","BFA","DT.INR.DPPG",NA
2000,"967","BFA","DT.INR.DPPG",NA
2001,"967","BFA","DT.INR.DPPG",NA
2002,"967","BFA","DT.INR.DPPG",NA
2003,"967","BFA","DT.INR.DPPG",NA
2004,"967","BFA","DT.INR.DPPG",NA
2005,"967","BFA","DT.INR.DPPG",NA
2006,"967","BFA","DT.INR.DPPG",NA
2007,"967","BFA","DT.INR.DPPG",NA
2008,"967","BFA","DT.INR.DPPG",NA
2009,"967","BFA","DT.INR.DPPG",NA
2010,"967","BFA","DT.INR.DPPG",NA
2011,"967","BFA","DT.INR.DPPG",NA
2012,"967","BFA","DT.INR.DPPG",NA
2013,"967","BFA","DT.INR.DPPG",NA
2014,"967","BFA","DT.INR.DPPG",NA
2015,"967","BFA","DT.INR.DPPG",NA
2016,"967","BFA","DT.INR.DPPG",NA
2017,"967","BFA","DT.INR.DPPG",NA
2018,"967","BFA","DT.INR.DPPG",NA
2019,"967","BFA","DT.INR.DPPG",NA
2020,"967","BFA","DT.INR.DPPG",NA
2021,"967","BFA","DT.INR.DPPG",NA
2022,"967","BFA","DT.INR.DPPG",NA
2023,"967","BFA","DT.INR.DPPG",NA
1990,"969","BFA","DT.INR.DPPG",NA
1991,"969","BFA","DT.INR.DPPG",NA
1992,"969","BFA","DT.INR.DPPG",NA
1993,"969","BFA","DT.INR.DPPG",NA
1994,"969","BFA","DT.INR.DPPG",NA
1995,"969","BFA","DT.INR.DPPG",NA
1996,"969","BFA","DT.INR.DPPG",NA
1997,"969","BFA","DT.INR.DPPG",NA
1998,"969","BFA","DT.INR.DPPG",NA
1999,"969","BFA","DT.INR.DPPG",NA
2000,"969","BFA","DT.INR.DPPG",NA
2001,"969","BFA","DT.INR.DPPG",NA
2002,"969","BFA","DT.INR.DPPG",NA
2003,"969","BFA","DT.INR.DPPG",NA
2004,"969","BFA","DT.INR.DPPG",NA
2005,"969","BFA","DT.INR.DPPG",NA
2006,"969","BFA","DT.INR.DPPG",NA
2007,"969","BFA","DT.INR.DPPG",NA
2008,"969","BFA","DT.INR.DPPG",NA
2009,"969","BFA","DT.INR.DPPG",NA
2010,"969","BFA","DT.INR.DPPG",NA
2011,"969","BFA","DT.INR.DPPG",NA
2012,"969","BFA","DT.INR.DPPG",NA
2013,"969","BFA","DT.INR.DPPG",NA
2014,"969","BFA","DT.INR.DPPG",NA
2015,"969","BFA","DT.INR.DPPG",NA
2016,"969","BFA","DT.INR.DPPG",NA
2017,"969","BFA","DT.INR.DPPG",NA
2018,"969","BFA","DT.INR.DPPG",NA
2019,"969","BFA","DT.INR.DPPG",NA
2020,"969","BFA","DT.INR.DPPG",NA
2021,"969","BFA","DT.INR.DPPG",NA
2022,"969","BFA","DT.INR.DPPG",NA
2023,"969","BFA","DT.INR.DPPG",NA
1990,"974","BFA","DT.INR.DPPG",NA
1991,"974","BFA","DT.INR.DPPG",NA
1992,"974","BFA","DT.INR.DPPG",NA
1993,"974","BFA","DT.INR.DPPG",NA
1994,"974","BFA","DT.INR.DPPG",NA
1995,"974","BFA","DT.INR.DPPG",NA
1996,"974","BFA","DT.INR.DPPG",NA
1997,"974","BFA","DT.INR.DPPG",NA
1998,"974","BFA","DT.INR.DPPG",NA
1999,"974","BFA","DT.INR.DPPG",NA
2000,"974","BFA","DT.INR.DPPG",NA
2001,"974","BFA","DT.INR.DPPG",NA
2002,"974","BFA","DT.INR.DPPG",NA
2003,"974","BFA","DT.INR.DPPG",NA
2004,"974","BFA","DT.INR.DPPG",NA
2005,"974","BFA","DT.INR.DPPG",NA
2006,"974","BFA","DT.INR.DPPG",NA
2007,"974","BFA","DT.INR.DPPG",NA
2008,"974","BFA","DT.INR.DPPG",NA
2009,"974","BFA","DT.INR.DPPG",NA
2010,"974","BFA","DT.INR.DPPG",NA
2011,"974","BFA","DT.INR.DPPG",NA
2012,"974","BFA","DT.INR.DPPG",NA
2013,"974","BFA","DT.INR.DPPG",NA
2014,"974","BFA","DT.INR.DPPG",NA
2015,"974","BFA","DT.INR.DPPG",NA
2016,"974","BFA","DT.INR.DPPG",NA
2017,"974","BFA","DT.INR.DPPG",NA
2018,"974","BFA","DT.INR.DPPG",NA
2019,"974","BFA","DT.INR.DPPG",NA
2020,"974","BFA","DT.INR.DPPG",NA
2021,"974","BFA","DT.INR.DPPG",NA
2022,"974","BFA","DT.INR.DPPG",NA
2023,"974","BFA","DT.INR.DPPG",NA
1990,"975","BFA","DT.INR.DPPG",NA
1991,"975","BFA","DT.INR.DPPG",NA
1992,"975","BFA","DT.INR.DPPG",NA
1993,"975","BFA","DT.INR.DPPG",NA
1994,"975","BFA","DT.INR.DPPG",NA
1995,"975","BFA","DT.INR.DPPG",NA
1996,"975","BFA","DT.INR.DPPG",NA
1997,"975","BFA","DT.INR.DPPG",NA
1998,"975","BFA","DT.INR.DPPG",NA
1999,"975","BFA","DT.INR.DPPG",NA
2000,"975","BFA","DT.INR.DPPG",NA
2001,"975","BFA","DT.INR.DPPG",NA
2002,"975","BFA","DT.INR.DPPG",NA
2003,"975","BFA","DT.INR.DPPG",NA
2004,"975","BFA","DT.INR.DPPG",NA
2005,"975","BFA","DT.INR.DPPG",NA
2006,"975","BFA","DT.INR.DPPG",NA
2007,"975","BFA","DT.INR.DPPG",NA
2008,"975","BFA","DT.INR.DPPG",NA
2009,"975","BFA","DT.INR.DPPG",NA
2010,"975","BFA","DT.INR.DPPG",NA
2011,"975","BFA","DT.INR.DPPG",NA
2012,"975","BFA","DT.INR.DPPG",NA
2013,"975","BFA","DT.INR.DPPG",NA
2014,"975","BFA","DT.INR.DPPG",NA
2015,"975","BFA","DT.INR.DPPG",NA
2016,"975","BFA","DT.INR.DPPG",NA
2017,"975","BFA","DT.INR.DPPG",NA
2018,"975","BFA","DT.INR.DPPG",NA
2019,"975","BFA","DT.INR.DPPG",NA
2020,"975","BFA","DT.INR.DPPG",NA
2021,"975","BFA","DT.INR.DPPG",NA
2022,"975","BFA","DT.INR.DPPG",NA
2023,"975","BFA","DT.INR.DPPG",NA
1990,"978","BFA","DT.INR.DPPG",NA
1991,"978","BFA","DT.INR.DPPG",NA
1992,"978","BFA","DT.INR.DPPG",NA
1993,"978","BFA","DT.INR.DPPG",NA
1994,"978","BFA","DT.INR.DPPG",NA
1995,"978","BFA","DT.INR.DPPG",NA
1996,"978","BFA","DT.INR.DPPG",NA
1997,"978","BFA","DT.INR.DPPG",NA
1998,"978","BFA","DT.INR.DPPG",NA
1999,"978","BFA","DT.INR.DPPG",NA
2000,"978","BFA","DT.INR.DPPG",NA
2001,"978","BFA","DT.INR.DPPG",NA
2002,"978","BFA","DT.INR.DPPG",NA
2003,"978","BFA","DT.INR.DPPG",NA
2004,"978","BFA","DT.INR.DPPG",NA
2005,"978","BFA","DT.INR.DPPG",NA
2006,"978","BFA","DT.INR.DPPG",NA
2007,"978","BFA","DT.INR.DPPG",NA
2008,"978","BFA","DT.INR.DPPG",NA
2009,"978","BFA","DT.INR.DPPG",NA
2010,"978","BFA","DT.INR.DPPG",NA
2011,"978","BFA","DT.INR.DPPG",NA
2012,"978","BFA","DT.INR.DPPG",NA
2013,"978","BFA","DT.INR.DPPG",NA
2014,"978","BFA","DT.INR.DPPG",NA
2015,"978","BFA","DT.INR.DPPG",NA
2016,"978","BFA","DT.INR.DPPG",NA
2017,"978","BFA","DT.INR.DPPG",NA
2018,"978","BFA","DT.INR.DPPG",NA
2019,"978","BFA","DT.INR.DPPG",NA
2020,"978","BFA","DT.INR.DPPG",NA
2021,"978","BFA","DT.INR.DPPG",NA
2022,"978","BFA","DT.INR.DPPG",NA
2023,"978","BFA","DT.INR.DPPG",NA
1990,"987","BFA","DT.INR.DPPG",NA
1991,"987","BFA","DT.INR.DPPG",NA
1992,"987","BFA","DT.INR.DPPG",NA
1993,"987","BFA","DT.INR.DPPG",NA
1994,"987","BFA","DT.INR.DPPG",NA
1995,"987","BFA","DT.INR.DPPG",NA
1996,"987","BFA","DT.INR.DPPG",NA
1997,"987","BFA","DT.INR.DPPG",NA
1998,"987","BFA","DT.INR.DPPG",NA
1999,"987","BFA","DT.INR.DPPG",NA
2000,"987","BFA","DT.INR.DPPG",NA
2001,"987","BFA","DT.INR.DPPG",NA
2002,"987","BFA","DT.INR.DPPG",NA
2003,"987","BFA","DT.INR.DPPG",NA
2004,"987","BFA","DT.INR.DPPG",NA
2005,"987","BFA","DT.INR.DPPG",NA
2006,"987","BFA","DT.INR.DPPG",NA
2007,"987","BFA","DT.INR.DPPG",NA
2008,"987","BFA","DT.INR.DPPG",NA
2009,"987","BFA","DT.INR.DPPG",NA
2010,"987","BFA","DT.INR.DPPG",NA
2011,"987","BFA","DT.INR.DPPG",NA
2012,"987","BFA","DT.INR.DPPG",NA
2013,"987","BFA","DT.INR.DPPG",NA
2014,"987","BFA","DT.INR.DPPG",NA
2015,"987","BFA","DT.INR.DPPG",NA
2016,"987","BFA","DT.INR.DPPG",NA
2017,"987","BFA","DT.INR.DPPG",NA
2018,"987","BFA","DT.INR.DPPG",NA
2019,"987","BFA","DT.INR.DPPG",NA
2020,"987","BFA","DT.INR.DPPG",NA
2021,"987","BFA","DT.INR.DPPG",NA
2022,"987","BFA","DT.INR.DPPG",NA
2023,"987","BFA","DT.INR.DPPG",NA
1990,"988","BFA","DT.INR.DPPG",0
1991,"988","BFA","DT.INR.DPPG",0
1992,"988","BFA","DT.INR.DPPG",0
1993,"988","BFA","DT.INR.DPPG",0
1994,"988","BFA","DT.INR.DPPG",0
1995,"988","BFA","DT.INR.DPPG",0
1996,"988","BFA","DT.INR.DPPG",0.75
1997,"988","BFA","DT.INR.DPPG",0
1998,"988","BFA","DT.INR.DPPG",0
1999,"988","BFA","DT.INR.DPPG",0.75
2000,"988","BFA","DT.INR.DPPG",0
2001,"988","BFA","DT.INR.DPPG",0.75
2002,"988","BFA","DT.INR.DPPG",0
2003,"988","BFA","DT.INR.DPPG",0.75
2004,"988","BFA","DT.INR.DPPG",0
2005,"988","BFA","DT.INR.DPPG",0.75
2006,"988","BFA","DT.INR.DPPG",0
