"year","creditorEntity","debtorCountry","series","data"
2022,"012","DZA","DT.INR.DPPG",0
2023,"012","DZA","DT.INR.DPPG",0
1990,"018","DZA","DT.INR.DPPG",9.4511
1991,"018","DZA","DT.INR.DPPG",8.7135
1992,"018","DZA","DT.INR.DPPG",5.4957
1993,"018","DZA","DT.INR.DPPG",0
1994,"018","DZA","DT.INR.DPPG",0
1995,"018","DZA","DT.INR.DPPG",0
1996,"018","DZA","DT.INR.DPPG",0
1997,"018","DZA","DT.INR.DPPG",0
1998,"018","DZA","DT.INR.DPPG",0
1999,"018","DZA","DT.INR.DPPG",0
2000,"018","DZA","DT.INR.DPPG",0
2001,"018","DZA","DT.INR.DPPG",0
2002,"018","DZA","DT.INR.DPPG",0
2003,"018","DZA","DT.INR.DPPG",0
2004,"018","DZA","DT.INR.DPPG",0
2005,"018","DZA","DT.INR.DPPG",0
2006,"018","DZA","DT.INR.DPPG",0
2007,"018","DZA","DT.INR.DPPG",0
2008,"018","DZA","DT.INR.DPPG",0
2009,"018","DZA","DT.INR.DPPG",0
2010,"018","DZA","DT.INR.DPPG",0
2011,"018","DZA","DT.INR.DPPG",0
2012,"018","DZA","DT.INR.DPPG",0
2013,"018","DZA","DT.INR.DPPG",0
2014,"018","DZA","DT.INR.DPPG",0
2015,"018","DZA","DT.INR.DPPG",0
2016,"018","DZA","DT.INR.DPPG",0
2017,"018","DZA","DT.INR.DPPG",0
2018,"018","DZA","DT.INR.DPPG",0
2019,"018","DZA","DT.INR.DPPG",0
2020,"018","DZA","DT.INR.DPPG",0
2021,"018","DZA","DT.INR.DPPG",0
2022,"018","DZA","DT.INR.DPPG",0
2023,"018","DZA","DT.INR.DPPG",0
1990,"021","DZA","DT.INR.DPPG",0
1991,"021","DZA","DT.INR.DPPG",0
1992,"021","DZA","DT.INR.DPPG",0
1993,"021","DZA","DT.INR.DPPG",0
1994,"021","DZA","DT.INR.DPPG",0
1995,"021","DZA","DT.INR.DPPG",0
1996,"021","DZA","DT.INR.DPPG",0
1997,"021","DZA","DT.INR.DPPG",0
1998,"021","DZA","DT.INR.DPPG",0
1999,"021","DZA","DT.INR.DPPG",0
2000,"021","DZA","DT.INR.DPPG",0
2001,"021","DZA","DT.INR.DPPG",0
2002,"021","DZA","DT.INR.DPPG",0
2003,"021","DZA","DT.INR.DPPG",0
2004,"021","DZA","DT.INR.DPPG",0
2005,"021","DZA","DT.INR.DPPG",0
2006,"021","DZA","DT.INR.DPPG",0
2007,"021","DZA","DT.INR.DPPG",0
2008,"021","DZA","DT.INR.DPPG",0
2009,"021","DZA","DT.INR.DPPG",0
2010,"021","DZA","DT.INR.DPPG",0
2011,"021","DZA","DT.INR.DPPG",0
2012,"021","DZA","DT.INR.DPPG",0
2013,"021","DZA","DT.INR.DPPG",0
2014,"021","DZA","DT.INR.DPPG",0
2015,"021","DZA","DT.INR.DPPG",0
2016,"021","DZA","DT.INR.DPPG",0
2017,"021","DZA","DT.INR.DPPG",0
2018,"021","DZA","DT.INR.DPPG",0
2019,"021","DZA","DT.INR.DPPG",0
2020,"021","DZA","DT.INR.DPPG",0
2021,"021","DZA","DT.INR.DPPG",0
2022,"021","DZA","DT.INR.DPPG",0
2023,"021","DZA","DT.INR.DPPG",0
1990,"050","DZA","DT.INR.DPPG",6.5329
1991,"050","DZA","DT.INR.DPPG",6.2082
1992,"050","DZA","DT.INR.DPPG",5.0256
1993,"050","DZA","DT.INR.DPPG",4.5165
1994,"050","DZA","DT.INR.DPPG",4.7825
1995,"050","DZA","DT.INR.DPPG",6.5302
1996,"050","DZA","DT.INR.DPPG",1.2242
1997,"050","DZA","DT.INR.DPPG",6.5225
1998,"050","DZA","DT.INR.DPPG",5.4129
1999,"050","DZA","DT.INR.DPPG",5.8318
2000,"050","DZA","DT.INR.DPPG",4.776
2001,"050","DZA","DT.INR.DPPG",2.4361
2002,"050","DZA","DT.INR.DPPG",1.954
2003,"050","DZA","DT.INR.DPPG",2.1092
2004,"050","DZA","DT.INR.DPPG",2.0372
2005,"050","DZA","DT.INR.DPPG",1.5
2006,"050","DZA","DT.INR.DPPG",0.4028
2007,"050","DZA","DT.INR.DPPG",0.8999
2008,"050","DZA","DT.INR.DPPG",3.9105
2009,"050","DZA","DT.INR.DPPG",1.4999
2010,"050","DZA","DT.INR.DPPG",0
2011,"050","DZA","DT.INR.DPPG",0
2012,"050","DZA","DT.INR.DPPG",0
2013,"050","DZA","DT.INR.DPPG",0
2014,"050","DZA","DT.INR.DPPG",0
2015,"050","DZA","DT.INR.DPPG",0
2016,"050","DZA","DT.INR.DPPG",0
2017,"050","DZA","DT.INR.DPPG",0
2018,"050","DZA","DT.INR.DPPG",0
2019,"050","DZA","DT.INR.DPPG",0
2020,"050","DZA","DT.INR.DPPG",0
2021,"050","DZA","DT.INR.DPPG",0
2022,"050","DZA","DT.INR.DPPG",0
2023,"050","DZA","DT.INR.DPPG",0
1990,"301","DZA","DT.INR.DPPG",8.7311
1991,"301","DZA","DT.INR.DPPG",7.8716
1992,"301","DZA","DT.INR.DPPG",4.5612
1993,"301","DZA","DT.INR.DPPG",4.1096
1994,"301","DZA","DT.INR.DPPG",3.8665
1995,"301","DZA","DT.INR.DPPG",3
1996,"301","DZA","DT.INR.DPPG",7.581
1997,"301","DZA","DT.INR.DPPG",8.5649
1998,"301","DZA","DT.INR.DPPG",0
1999,"301","DZA","DT.INR.DPPG",0
2000,"301","DZA","DT.INR.DPPG",5.88
2001,"301","DZA","DT.INR.DPPG",0.1182
2002,"301","DZA","DT.INR.DPPG",2.5032
2003,"301","DZA","DT.INR.DPPG",1.9802
2004,"301","DZA","DT.INR.DPPG",3.1343
2005,"301","DZA","DT.INR.DPPG",0
2006,"301","DZA","DT.INR.DPPG",0
2007,"301","DZA","DT.INR.DPPG",0
2008,"301","DZA","DT.INR.DPPG",0
2009,"301","DZA","DT.INR.DPPG",0
2010,"301","DZA","DT.INR.DPPG",0
2011,"301","DZA","DT.INR.DPPG",0
2012,"301","DZA","DT.INR.DPPG",0
2013,"301","DZA","DT.INR.DPPG",0
2014,"301","DZA","DT.INR.DPPG",0
2015,"301","DZA","DT.INR.DPPG",0
2016,"301","DZA","DT.INR.DPPG",0
2017,"301","DZA","DT.INR.DPPG",0
2018,"301","DZA","DT.INR.DPPG",0
2019,"301","DZA","DT.INR.DPPG",0
2020,"301","DZA","DT.INR.DPPG",0
2021,"301","DZA","DT.INR.DPPG",0
2022,"301","DZA","DT.INR.DPPG",0
2023,"301","DZA","DT.INR.DPPG",0
1990,"302","DZA","DT.INR.DPPG",8.9914
1991,"302","DZA","DT.INR.DPPG",6.6644
1992,"302","DZA","DT.INR.DPPG",4.7819
1993,"302","DZA","DT.INR.DPPG",4.3881
1994,"302","DZA","DT.INR.DPPG",5.1344
1995,"302","DZA","DT.INR.DPPG",6.3839
1996,"302","DZA","DT.INR.DPPG",6.1559
1997,"302","DZA","DT.INR.DPPG",6.235
1998,"302","DZA","DT.INR.DPPG",5
1999,"302","DZA","DT.INR.DPPG",0
2000,"302","DZA","DT.INR.DPPG",6.5027
2001,"302","DZA","DT.INR.DPPG",4.9186
2002,"302","DZA","DT.INR.DPPG",1.8114
2003,"302","DZA","DT.INR.DPPG",1.3835
2004,"302","DZA","DT.INR.DPPG",5.174
2005,"302","DZA","DT.INR.DPPG",0.1
2006,"302","DZA","DT.INR.DPPG",0
2007,"302","DZA","DT.INR.DPPG",0
2008,"302","DZA","DT.INR.DPPG",0
2009,"302","DZA","DT.INR.DPPG",0
2010,"302","DZA","DT.INR.DPPG",0
2011,"302","DZA","DT.INR.DPPG",0
2012,"302","DZA","DT.INR.DPPG",0
2013,"302","DZA","DT.INR.DPPG",0
2014,"302","DZA","DT.INR.DPPG",0
2015,"302","DZA","DT.INR.DPPG",0
2016,"302","DZA","DT.INR.DPPG",0
2017,"302","DZA","DT.INR.DPPG",0
2018,"302","DZA","DT.INR.DPPG",0
2019,"302","DZA","DT.INR.DPPG",0
2020,"302","DZA","DT.INR.DPPG",0
2021,"302","DZA","DT.INR.DPPG",0
2022,"302","DZA","DT.INR.DPPG",0
2023,"302","DZA","DT.INR.DPPG",0
1990,"701","DZA","DT.INR.DPPG",7.5115
1991,"701","DZA","DT.INR.DPPG",6.8675
1992,"701","DZA","DT.INR.DPPG",4.0707
1993,"701","DZA","DT.INR.DPPG",4.5899
1994,"701","DZA","DT.INR.DPPG",5.1282
1995,"701","DZA","DT.INR.DPPG",4.9422
1996,"701","DZA","DT.INR.DPPG",3.7249
1997,"701","DZA","DT.INR.DPPG",2.528
1998,"701","DZA","DT.INR.DPPG",4.065
1999,"701","DZA","DT.INR.DPPG",4.8162
2000,"701","DZA","DT.INR.DPPG",2.7999
2001,"701","DZA","DT.INR.DPPG",2.5714
2002,"701","DZA","DT.INR.DPPG",4.7058
2003,"701","DZA","DT.INR.DPPG",3.7522
2004,"701","DZA","DT.INR.DPPG",1.9477
2005,"701","DZA","DT.INR.DPPG",1.5
2006,"701","DZA","DT.INR.DPPG",0
2007,"701","DZA","DT.INR.DPPG",0
2008,"701","DZA","DT.INR.DPPG",0
2009,"701","DZA","DT.INR.DPPG",0
2010,"701","DZA","DT.INR.DPPG",0
2011,"701","DZA","DT.INR.DPPG",0
2012,"701","DZA","DT.INR.DPPG",0
2013,"701","DZA","DT.INR.DPPG",0
2014,"701","DZA","DT.INR.DPPG",0
2015,"701","DZA","DT.INR.DPPG",0
2016,"701","DZA","DT.INR.DPPG",0
2017,"701","DZA","DT.INR.DPPG",0
2018,"701","DZA","DT.INR.DPPG",0
2019,"701","DZA","DT.INR.DPPG",0
2020,"701","DZA","DT.INR.DPPG",0
2021,"701","DZA","DT.INR.DPPG",0
2022,"701","DZA","DT.INR.DPPG",0
2023,"701","DZA","DT.INR.DPPG",0
1990,"801","DZA","DT.INR.DPPG",0
1991,"801","DZA","DT.INR.DPPG",0
1992,"801","DZA","DT.INR.DPPG",0
1993,"801","DZA","DT.INR.DPPG",0
1994,"801","DZA","DT.INR.DPPG",0
1995,"801","DZA","DT.INR.DPPG",0
1996,"801","DZA","DT.INR.DPPG",0
1997,"801","DZA","DT.INR.DPPG",0
1998,"801","DZA","DT.INR.DPPG",0
1999,"801","DZA","DT.INR.DPPG",0
2000,"801","DZA","DT.INR.DPPG",0
2001,"801","DZA","DT.INR.DPPG",0
2002,"801","DZA","DT.INR.DPPG",0
2003,"801","DZA","DT.INR.DPPG",0
2004,"801","DZA","DT.INR.DPPG",0
2005,"801","DZA","DT.INR.DPPG",0
2006,"801","DZA","DT.INR.DPPG",0
2007,"801","DZA","DT.INR.DPPG",0
2008,"801","DZA","DT.INR.DPPG",0
2009,"801","DZA","DT.INR.DPPG",0
2010,"801","DZA","DT.INR.DPPG",0
2011,"801","DZA","DT.INR.DPPG",0
2012,"801","DZA","DT.INR.DPPG",0
2013,"801","DZA","DT.INR.DPPG",0
2014,"801","DZA","DT.INR.DPPG",0
2015,"801","DZA","DT.INR.DPPG",0
2016,"801","DZA","DT.INR.DPPG",0
2017,"801","DZA","DT.INR.DPPG",0
2018,"801","DZA","DT.INR.DPPG",0
2019,"801","DZA","DT.INR.DPPG",0
2020,"801","DZA","DT.INR.DPPG",0
2021,"801","DZA","DT.INR.DPPG",0
2022,"801","DZA","DT.INR.DPPG",0
2023,"801","DZA","DT.INR.DPPG",0
1990,"901","DZA","DT.INR.DPPG",7.7238
1991,"901","DZA","DT.INR.DPPG",7.7015
1992,"901","DZA","DT.INR.DPPG",7.5799
1993,"901","DZA","DT.INR.DPPG",7.4033
1994,"901","DZA","DT.INR.DPPG",7.2126
1995,"901","DZA","DT.INR.DPPG",7.13
1996,"901","DZA","DT.INR.DPPG",6.9699
1997,"901","DZA","DT.INR.DPPG",6.65
1998,"901","DZA","DT.INR.DPPG",6.4
1999,"901","DZA","DT.INR.DPPG",0
2000,"901","DZA","DT.INR.DPPG",7.4971
2001,"901","DZA","DT.INR.DPPG",4.1194
2002,"901","DZA","DT.INR.DPPG",2.5559
2003,"901","DZA","DT.INR.DPPG",1.1799
2004,"901","DZA","DT.INR.DPPG",0
2005,"901","DZA","DT.INR.DPPG",0
2006,"901","DZA","DT.INR.DPPG",0
2007,"901","DZA","DT.INR.DPPG",0
2008,"901","DZA","DT.INR.DPPG",0
2009,"901","DZA","DT.INR.DPPG",0
2010,"901","DZA","DT.INR.DPPG",0
2011,"901","DZA","DT.INR.DPPG",0
2012,"901","DZA","DT.INR.DPPG",0
2013,"901","DZA","DT.INR.DPPG",0
2014,"901","DZA","DT.INR.DPPG",0
2015,"901","DZA","DT.INR.DPPG",0
2016,"901","DZA","DT.INR.DPPG",0
2017,"901","DZA","DT.INR.DPPG",0
2018,"901","DZA","DT.INR.DPPG",0
2019,"901","DZA","DT.INR.DPPG",0
2020,"901","DZA","DT.INR.DPPG",0
2021,"901","DZA","DT.INR.DPPG",0
2022,"901","DZA","DT.INR.DPPG",0
2023,"901","DZA","DT.INR.DPPG",0
1990,"905","DZA","DT.INR.DPPG",NA
1991,"905","DZA","DT.INR.DPPG",NA
1992,"905","DZA","DT.INR.DPPG",NA
1993,"905","DZA","DT.INR.DPPG",NA
1994,"905","DZA","DT.INR.DPPG",NA
1995,"905","DZA","DT.INR.DPPG",NA
1996,"905","DZA","DT.INR.DPPG",NA
1997,"905","DZA","DT.INR.DPPG",NA
1998,"905","DZA","DT.INR.DPPG",NA
1999,"905","DZA","DT.INR.DPPG",NA
2000,"905","DZA","DT.INR.DPPG",NA
2001,"905","DZA","DT.INR.DPPG",NA
2002,"905","DZA","DT.INR.DPPG",NA
2003,"905","DZA","DT.INR.DPPG",NA
2004,"905","DZA","DT.INR.DPPG",NA
2005,"905","DZA","DT.INR.DPPG",NA
2006,"905","DZA","DT.INR.DPPG",NA
2007,"905","DZA","DT.INR.DPPG",NA
2008,"905","DZA","DT.INR.DPPG",NA
2009,"905","DZA","DT.INR.DPPG",NA
2010,"905","DZA","DT.INR.DPPG",NA
2011,"905","DZA","DT.INR.DPPG",NA
2012,"905","DZA","DT.INR.DPPG",NA
2013,"905","DZA","DT.INR.DPPG",NA
2014,"905","DZA","DT.INR.DPPG",NA
2015,"905","DZA","DT.INR.DPPG",NA
2016,"905","DZA","DT.INR.DPPG",NA
2017,"905","DZA","DT.INR.DPPG",NA
2018,"905","DZA","DT.INR.DPPG",NA
2019,"905","DZA","DT.INR.DPPG",NA
2020,"905","DZA","DT.INR.DPPG",NA
2021,"905","DZA","DT.INR.DPPG",NA
2022,"905","DZA","DT.INR.DPPG",NA
2023,"905","DZA","DT.INR.DPPG",NA
1990,"909","DZA","DT.INR.DPPG",NA
1991,"909","DZA","DT.INR.DPPG",NA
1992,"909","DZA","DT.INR.DPPG",NA
1993,"909","DZA","DT.INR.DPPG",NA
1994,"909","DZA","DT.INR.DPPG",NA
1995,"909","DZA","DT.INR.DPPG",NA
1996,"909","DZA","DT.INR.DPPG",NA
1997,"909","DZA","DT.INR.DPPG",NA
1998,"909","DZA","DT.INR.DPPG",NA
1999,"909","DZA","DT.INR.DPPG",NA
2000,"909","DZA","DT.INR.DPPG",NA
2001,"909","DZA","DT.INR.DPPG",NA
2002,"909","DZA","DT.INR.DPPG",NA
2003,"909","DZA","DT.INR.DPPG",NA
2004,"909","DZA","DT.INR.DPPG",NA
2005,"909","DZA","DT.INR.DPPG",NA
2006,"909","DZA","DT.INR.DPPG",NA
2007,"909","DZA","DT.INR.DPPG",NA
2008,"909","DZA","DT.INR.DPPG",NA
2009,"909","DZA","DT.INR.DPPG",NA
2010,"909","DZA","DT.INR.DPPG",NA
2011,"909","DZA","DT.INR.DPPG",NA
2012,"909","DZA","DT.INR.DPPG",NA
2013,"909","DZA","DT.INR.DPPG",NA
2014,"909","DZA","DT.INR.DPPG",NA
2015,"909","DZA","DT.INR.DPPG",NA
2016,"909","DZA","DT.INR.DPPG",NA
2017,"909","DZA","DT.INR.DPPG",NA
2018,"909","DZA","DT.INR.DPPG",NA
2019,"909","DZA","DT.INR.DPPG",NA
2020,"909","DZA","DT.INR.DPPG",NA
2021,"909","DZA","DT.INR.DPPG",NA
2022,"909","DZA","DT.INR.DPPG",NA
2023,"909","DZA","DT.INR.DPPG",NA
1990,"913","DZA","DT.INR.DPPG",7.4687
1991,"913","DZA","DT.INR.DPPG",7.812
1992,"913","DZA","DT.INR.DPPG",7.9981
1993,"913","DZA","DT.INR.DPPG",8.018
1994,"913","DZA","DT.INR.DPPG",12.56
1995,"913","DZA","DT.INR.DPPG",7.1249
1996,"913","DZA","DT.INR.DPPG",7.3099
1997,"913","DZA","DT.INR.DPPG",7.3099
1998,"913","DZA","DT.INR.DPPG",7.3099
1999,"913","DZA","DT.INR.DPPG",5.2449
2000,"913","DZA","DT.INR.DPPG",6.9999
2001,"913","DZA","DT.INR.DPPG",3.8111
2002,"913","DZA","DT.INR.DPPG",0
2003,"913","DZA","DT.INR.DPPG",1.2593
2004,"913","DZA","DT.INR.DPPG",0
2005,"913","DZA","DT.INR.DPPG",0
2006,"913","DZA","DT.INR.DPPG",0
2007,"913","DZA","DT.INR.DPPG",0
2008,"913","DZA","DT.INR.DPPG",0
2009,"913","DZA","DT.INR.DPPG",0
2010,"913","DZA","DT.INR.DPPG",0
2011,"913","DZA","DT.INR.DPPG",0
2012,"913","DZA","DT.INR.DPPG",0
2013,"913","DZA","DT.INR.DPPG",0
2014,"913","DZA","DT.INR.DPPG",0
2015,"913","DZA","DT.INR.DPPG",0
2016,"913","DZA","DT.INR.DPPG",0.7499
2017,"913","DZA","DT.INR.DPPG",0
2018,"913","DZA","DT.INR.DPPG",0
2019,"913","DZA","DT.INR.DPPG",0
2020,"913","DZA","DT.INR.DPPG",0
2021,"913","DZA","DT.INR.DPPG",0
2022,"913","DZA","DT.INR.DPPG",0
2023,"913","DZA","DT.INR.DPPG",0
1990,"915","DZA","DT.INR.DPPG",NA
1991,"915","DZA","DT.INR.DPPG",NA
1992,"915","DZA","DT.INR.DPPG",NA
1993,"915","DZA","DT.INR.DPPG",NA
1994,"915","DZA","DT.INR.DPPG",NA
1995,"915","DZA","DT.INR.DPPG",NA
1996,"915","DZA","DT.INR.DPPG",NA
1997,"915","DZA","DT.INR.DPPG",NA
1998,"915","DZA","DT.INR.DPPG",NA
1999,"915","DZA","DT.INR.DPPG",NA
2000,"915","DZA","DT.INR.DPPG",NA
2001,"915","DZA","DT.INR.DPPG",NA
2002,"915","DZA","DT.INR.DPPG",NA
2003,"915","DZA","DT.INR.DPPG",NA
2004,"915","DZA","DT.INR.DPPG",NA
2005,"915","DZA","DT.INR.DPPG",NA
2006,"915","DZA","DT.INR.DPPG",NA
2007,"915","DZA","DT.INR.DPPG",NA
2008,"915","DZA","DT.INR.DPPG",NA
2009,"915","DZA","DT.INR.DPPG",NA
2010,"915","DZA","DT.INR.DPPG",NA
2011,"915","DZA","DT.INR.DPPG",NA
2012,"915","DZA","DT.INR.DPPG",NA
2013,"915","DZA","DT.INR.DPPG",NA
2014,"915","DZA","DT.INR.DPPG",NA
2015,"915","DZA","DT.INR.DPPG",NA
2016,"915","DZA","DT.INR.DPPG",NA
2017,"915","DZA","DT.INR.DPPG",NA
2018,"915","DZA","DT.INR.DPPG",NA
2019,"915","DZA","DT.INR.DPPG",NA
2020,"915","DZA","DT.INR.DPPG",NA
2021,"915","DZA","DT.INR.DPPG",NA
2022,"915","DZA","DT.INR.DPPG",NA
2023,"915","DZA","DT.INR.DPPG",NA
1990,"990","DZA","DT.INR.DPPG",NA
1991,"990","DZA","DT.INR.DPPG",NA
1992,"990","DZA","DT.INR.DPPG",NA
1993,"990","DZA","DT.INR.DPPG",NA
1994,"990","DZA","DT.INR.DPPG",NA
1995,"990","DZA","DT.INR.DPPG",NA
1996,"990","DZA","DT.INR.DPPG",NA
1997,"990","DZA","DT.INR.DPPG",NA
1998,"990","DZA","DT.INR.DPPG",NA
1999,"990","DZA","DT.INR.DPPG",NA
2000,"990","DZA","DT.INR.DPPG",NA
2001,"990","DZA","DT.INR.DPPG",NA
2002,"990","DZA","DT.INR.DPPG",NA
2003,"990","DZA","DT.INR.DPPG",NA
2004,"990","DZA","DT.INR.DPPG",NA
2005,"990","DZA","DT.INR.DPPG",NA
2006,"990","DZA","DT.INR.DPPG",NA
2007,"990","DZA","DT.INR.DPPG",NA
2008,"990","DZA","DT.INR.DPPG",NA
2009,"990","DZA","DT.INR.DPPG",NA
2010,"990","DZA","DT.INR.DPPG",NA
2011,"990","DZA","DT.INR.DPPG",NA
2012,"990","DZA","DT.INR.DPPG",NA
2013,"990","DZA","DT.INR.DPPG",NA
2014,"990","DZA","DT.INR.DPPG",NA
2015,"990","DZA","DT.INR.DPPG",NA
2016,"990","DZA","DT.INR.DPPG",NA
2017,"990","DZA","DT.INR.DPPG",NA
2018,"990","DZA","DT.INR.DPPG",NA
2019,"990","DZA","DT.INR.DPPG",NA
2020,"990","DZA","DT.INR.DPPG",NA
2021,"990","DZA","DT.INR.DPPG",NA
2022,"990","DZA","DT.INR.DPPG",NA
2023,"990","DZA","DT.INR.DPPG",NA
1990,"001","AGO","DT.INR.DPPG",0
1991,"001","AGO","DT.INR.DPPG",0
1992,"001","AGO","DT.INR.DPPG",0
1993,"001","AGO","DT.INR.DPPG",0
1994,"001","AGO","DT.INR.DPPG",0
1995,"001","AGO","DT.INR.DPPG",0
1996,"001","AGO","DT.INR.DPPG",0
1997,"001","AGO","DT.INR.DPPG",0
1998,"001","AGO","DT.INR.DPPG",0
1999,"001","AGO","DT.INR.DPPG",0
2000,"001","AGO","DT.INR.DPPG",0
2001,"001","AGO","DT.INR.DPPG",0
2002,"001","AGO","DT.INR.DPPG",0
2003,"001","AGO","DT.INR.DPPG",0
2004,"001","AGO","DT.INR.DPPG",0
2005,"001","AGO","DT.INR.DPPG",0
2006,"001","AGO","DT.INR.DPPG",0
2007,"001","AGO","DT.INR.DPPG",0
2008,"001","AGO","DT.INR.DPPG",0
2009,"001","AGO","DT.INR.DPPG",0
2010,"001","AGO","DT.INR.DPPG",0
2011,"001","AGO","DT.INR.DPPG",6.6345
2012,"001","AGO","DT.INR.DPPG",0
2013,"001","AGO","DT.INR.DPPG",0
2014,"001","AGO","DT.INR.DPPG",0
2015,"001","AGO","DT.INR.DPPG",0
2016,"001","AGO","DT.INR.DPPG",0
2017,"001","AGO","DT.INR.DPPG",5.7501
2018,"001","AGO","DT.INR.DPPG",0
2019,"001","AGO","DT.INR.DPPG",0
2020,"001","AGO","DT.INR.DPPG",0
2021,"001","AGO","DT.INR.DPPG",0
2022,"001","AGO","DT.INR.DPPG",0
2023,"001","AGO","DT.INR.DPPG",0
1990,"002","AGO","DT.INR.DPPG",2.6718
1991,"002","AGO","DT.INR.DPPG",0
1992,"002","AGO","DT.INR.DPPG",0
1993,"002","AGO","DT.INR.DPPG",0
1994,"002","AGO","DT.INR.DPPG",0
1995,"002","AGO","DT.INR.DPPG",0
1996,"002","AGO","DT.INR.DPPG",0
1997,"002","AGO","DT.INR.DPPG",0
1998,"002","AGO","DT.INR.DPPG",0
1999,"002","AGO","DT.INR.DPPG",0
2000,"002","AGO","DT.INR.DPPG",0
2001,"002","AGO","DT.INR.DPPG",0
2002,"002","AGO","DT.INR.DPPG",0
2003,"002","AGO","DT.INR.DPPG",0
2004,"002","AGO","DT.INR.DPPG",0
2005,"002","AGO","DT.INR.DPPG",4.9805
2006,"002","AGO","DT.INR.DPPG",0
2007,"002","AGO","DT.INR.DPPG",0
2008,"002","AGO","DT.INR.DPPG",0
2009,"002","AGO","DT.INR.DPPG",0
2010,"002","AGO","DT.INR.DPPG",0
2011,"002","AGO","DT.INR.DPPG",0
2012,"002","AGO","DT.INR.DPPG",0
2013,"002","AGO","DT.INR.DPPG",0
2014,"002","AGO","DT.INR.DPPG",1.8059
2015,"002","AGO","DT.INR.DPPG",0
2016,"002","AGO","DT.INR.DPPG",0
2017,"002","AGO","DT.INR.DPPG",0
2018,"002","AGO","DT.INR.DPPG",5.1466
2019,"002","AGO","DT.INR.DPPG",0
2020,"002","AGO","DT.INR.DPPG",0
2021,"002","AGO","DT.INR.DPPG",0
2022,"002","AGO","DT.INR.DPPG",0
2023,"002","AGO","DT.INR.DPPG",0
1990,"003","AGO","DT.INR.DPPG",0
1991,"003","AGO","DT.INR.DPPG",0
1992,"003","AGO","DT.INR.DPPG",0
1993,"003","AGO","DT.INR.DPPG",0
1994,"003","AGO","DT.INR.DPPG",0
1995,"003","AGO","DT.INR.DPPG",0
1996,"003","AGO","DT.INR.DPPG",0
1997,"003","AGO","DT.INR.DPPG",0
1998,"003","AGO","DT.INR.DPPG",0
1999,"003","AGO","DT.INR.DPPG",0
2000,"003","AGO","DT.INR.DPPG",0
2001,"003","AGO","DT.INR.DPPG",0
2002,"003","AGO","DT.INR.DPPG",0
2003,"003","AGO","DT.INR.DPPG",0
2004,"003","AGO","DT.INR.DPPG",0
2005,"003","AGO","DT.INR.DPPG",0
2006,"003","AGO","DT.INR.DPPG",0
2007,"003","AGO","DT.INR.DPPG",0
2008,"003","AGO","DT.INR.DPPG",0
2009,"003","AGO","DT.INR.DPPG",0
2010,"003","AGO","DT.INR.DPPG",0
2011,"003","AGO","DT.INR.DPPG",0
2012,"003","AGO","DT.INR.DPPG",0
2013,"003","AGO","DT.INR.DPPG",0
2014,"003","AGO","DT.INR.DPPG",0
2015,"003","AGO","DT.INR.DPPG",0
2016,"003","AGO","DT.INR.DPPG",0
2017,"003","AGO","DT.INR.DPPG",0
2018,"003","AGO","DT.INR.DPPG",0
2019,"003","AGO","DT.INR.DPPG",0
2020,"003","AGO","DT.INR.DPPG",0
2021,"003","AGO","DT.INR.DPPG",0
2022,"003","AGO","DT.INR.DPPG",0
2023,"003","AGO","DT.INR.DPPG",0
1990,"004","AGO","DT.INR.DPPG",5.2873
1991,"004","AGO","DT.INR.DPPG",4.9999
1992,"004","AGO","DT.INR.DPPG",4.9449
1993,"004","AGO","DT.INR.DPPG",6.5
1994,"004","AGO","DT.INR.DPPG",0
1995,"004","AGO","DT.INR.DPPG",0
1996,"004","AGO","DT.INR.DPPG",0
1997,"004","AGO","DT.INR.DPPG",0
1998,"004","AGO","DT.INR.DPPG",0
1999,"004","AGO","DT.INR.DPPG",7.5
2000,"004","AGO","DT.INR.DPPG",5
2001,"004","AGO","DT.INR.DPPG",5
2002,"004","AGO","DT.INR.DPPG",5.3119
2003,"004","AGO","DT.INR.DPPG",3.75
2004,"004","AGO","DT.INR.DPPG",0
2005,"004","AGO","DT.INR.DPPG",3.75
2006,"004","AGO","DT.INR.DPPG",0
2007,"004","AGO","DT.INR.DPPG",7.6207
2008,"004","AGO","DT.INR.DPPG",0
2009,"004","AGO","DT.INR.DPPG",0
2010,"004","AGO","DT.INR.DPPG",6.32
2011,"004","AGO","DT.INR.DPPG",7.8537
2012,"004","AGO","DT.INR.DPPG",0
2013,"004","AGO","DT.INR.DPPG",4.3429
2014,"004","AGO","DT.INR.DPPG",3.2269
2015,"004","AGO","DT.INR.DPPG",2.9377
2016,"004","AGO","DT.INR.DPPG",0
2017,"004","AGO","DT.INR.DPPG",0
2018,"004","AGO","DT.INR.DPPG",1.8219
2019,"004","AGO","DT.INR.DPPG",1.8501
2020,"004","AGO","DT.INR.DPPG",0
2021,"004","AGO","DT.INR.DPPG",0
2022,"004","AGO","DT.INR.DPPG",2.7146
2023,"004","AGO","DT.INR.DPPG",0
1990,"005","AGO","DT.INR.DPPG",0
1991,"005","AGO","DT.INR.DPPG",0
1992,"005","AGO","DT.INR.DPPG",0
1993,"005","AGO","DT.INR.DPPG",0
1994,"005","AGO","DT.INR.DPPG",0
1995,"005","AGO","DT.INR.DPPG",0
1996,"005","AGO","DT.INR.DPPG",0
